sample_id,sample_bucket,content_id,source_id,source_title,content_type,user_id,user_name,content_text,created_at,like_count,received_reply_count,topic_label,stance_target,stance_label,emotion_label,discourse_labels,risk_labels,intensity,confidence,need_review,annotation_reason,split
S0776,source_stratified,bilibili_comment:276249789824,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,bilibili:345761337,老实人绝对不反抗,山姆我会员5年了，这种品牌都是一样的套路。选择他也是因为没别的，没有竞争对手。之前还用过盒马，但是盒马就出问题了，品质和口味出现了波动，不能保证每次每样都在品质最低保证线上。而且山姆吃的东西价格算下来只比别的地方贵10％左右。像肉和水果我还不会挑，也没时间去挑。所以山姆就成了最终选择。物美和永辉我都去过，便宜是便宜，但是你得会挑，层次不齐，你要从便宜的里面挑好的。山姆就是给人一种一分钱一分货的感觉，没有让你觉得不值，给人一种我多花点钱让专业人来帮我筛选的感觉。西贝这次就是让人感觉单纯的不值，但是也是我这种消费者无奈的选择，因为满足我上面说的竞争对手没有,2025-09-16T20:22:23+08:00,0,0,price_value,xibei,question,disappointed,rational_argument;personal_experience,low_risk_discussion,3,0.8,false,对比山姆和西贝，理性分析后认为西贝不值，表达失望。,valid
S0616,source_stratified,bilibili_comment:289872962544,bilibili_video:115966767996636,封号斗罗贾国龙：我是如何把时代红利吐出来的？【网络狠人76】,comment,bilibili:357955831,梁朝永隆大帝,[doge],2026-01-27T20:08:48+08:00,23,0,meme_offtopic,unclear,neutral,neutral,meme,low_risk_discussion,1,0.9,false,纯表情，无实质内容,valid
S0796,source_stratified,bilibili_comment:276131388496,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,bilibili:417200212,爱吃海鲜大餐的烤牛排,上班被领导教育就算了，自己花钱吃饭也要被饭店老板教育，那就过分了，不能忍,2025-09-15T14:49:39+08:00,17,0,consumer_right_to_know,xibei,question,negative,rational_argument,low_risk_discussion,3,0.9,false,对比上班和吃饭被教育，表达不满,valid
S0302,top_replied,bilibili_comment:287642768241,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,comment,bilibili:34102996,麦当劳战神xxx,谁可以推荐一下完全无预制的连锁商圈餐饮？,2026-01-26T21:28:48+08:00,240,162,prepared_food_authenticity,industry,question,neutral,questioning,low_risk_discussion,1,0.9,false,询问无预制连锁餐饮，表示质疑,valid
S0912,random,bilibili_comment:274605241025,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,bilibili:307629672,洪武大帝主,@罗永浩的十字路口 你看你看，对方承认预制菜了,2025-09-14T09:19:14+08:00,1,0,prepared_food_authenticity,xibei,question,sarcastic,information_claim;sarcasm,low_risk_discussion,2,0.9,false,嘲讽式指出西贝承认预制菜，属于预制菜真实性讨论，低风险。,valid
S1165,random,bilibili_comment:289789013664,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,reply,bilibili:22355908,无法成为精灵的人,通篇一个主题，一个字，钱,2026-01-26T23:00:43+08:00,1,0,other_unclear,unclear,neutral,neutral,simple_attitude,low_risk_discussion,1,0.8,false,简评视频主题是钱，无具体指向,valid
S1168,random,bilibili_comment:274514776321,bilibili_video:115190486012634,西贝创始人贾国龙：预制菜是未来的大趋势，我们是不一般的预制菜#西贝 #预制菜 #罗永浩 #贾国龙,comment,bilibili:135857072,等于是就是说,回旋镖这么精准吗[doge],2025-09-13T11:57:02+08:00,1,0,meme_offtopic,unclear,neutral,sarcastic,sarcasm;meme,low_risk_discussion,2,0.9,false,玩梗回旋镖，调侃打脸,valid
S1374,random,bilibili_comment:274719929633,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:9347070,阿夜的茶树菇,我朋友家开放厨房贼干净，因为从来不炒菜[doge_金箍],2025-09-15T12:52:15+08:00,0,0,prepared_food_authenticity,xibei,question,sarcastic,sarcasm;meme,low_risk_discussion,2,0.9,false,讽刺西贝厨房干净是因为不用炒菜，暗指使用预制菜,valid
S0415,top_replied,bilibili_comment:289871460736,bilibili_video:115966767996636,封号斗罗贾国龙：我是如何把时代红利吐出来的？【网络狠人76】,comment,bilibili:1138665731,妙界品牌方,诶？你还记得我吗？小时候你在你家玩，我在我家玩，你给我个地址。快过年了我给你准备了点土特产[喜欢],2026-01-27T19:55:36+08:00,81,16,meme_offtopic,unclear,neutral,positive,meme,low_risk_discussion,1,0.9,false,玩梗跑题，发送土特产邀请,valid
S0913,random,bilibili_comment:276173772544,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:409049541,瞅给你萌的,前几天有个浙江IP觉得西贝不算贵,2025-09-15T23:10:19+08:00,0,0,price_value,consumers,neutral,neutral,information_claim,low_risk_discussion,1,0.9,false,提及他人对西贝价格的看法，信息陈述，无风险。,valid
S0563,source_stratified,bilibili_comment:274765812993,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,comment,bilibili:618258,陆鹞不是陆鸟,某贝粉丝还有脸质疑麦当劳，麦当劳人家预制卖预制的价格，这么多东西点外卖38块九[怪我咯],2025-09-15T22:45:53+08:00,0,1,price_value,xibei,question,sarcastic,sarcasm;rational_argument,low_risk_discussion,2,0.9,false,对比西贝和麦当劳，讽刺西贝粉丝，强调性价比差异。,valid
S0577,source_stratified,bilibili_comment:274684930289,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,bilibili:43696981,大大大的天空,那家店啊[doge],2025-09-14T23:55:44+08:00,0,1,meme_offtopic,xibei,neutral,sarcastic,questioning;meme,low_risk_discussion,1,0.7,false,询问具体店名，表情[doge]示调侃,valid
S0434,top_replied,bilibili_comment:274837242161,bilibili_video:115213655414090,罗永浩再停战，西贝自杀式公关，预制菜到底怎么算？,comment,bilibili:107777060,漂泊不定的行者,书中自有黄金屋[doge],2025-09-16T19:57:28+08:00,88,14,meme_offtopic,unclear,neutral,sarcastic,meme,low_risk_discussion,1,0.9,false,玩梗跑题，无实质内容,valid
S0065,top_liked,bilibili_comment:289871825408,bilibili_video:115966767996636,封号斗罗贾国龙：我是如何把时代红利吐出来的？【网络狠人76】,comment,bilibili:3969839,我是M菌,[喜欢],2026-01-27T19:59:32+08:00,1325,14,other_unclear,unclear,unclear,positive,simple_attitude,low_risk_discussion,1,0.7,false,仅一个喜欢表情，无具体内容。,valid
S1225,random,bilibili_comment:287702040769,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,reply,bilibili:2430198,wzmformula1,"回复 @KyonR : 人均100多，我在其他家能吃到什么，在西贝能吃到什么，一比较，心里就有感受“贵还是不贵”。
又不是天天下馆子，吃什么不需要严谨的数据来对比。",2026-01-27T14:09:18+08:00,0,1,price_value,consumers,neutral,neutral,rational_argument;personal_experience,low_risk_discussion,2,0.8,false,理性讨论价格对比，带个人感受。,valid
S0206,top_liked,bilibili_comment:287645698225,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,comment,bilibili:700857884,收割机又梦到了液压锤,既然预制菜被改定义了，自媒体或者官方就应该站出来定义西贝这种菜，既区别于官方定义的预制菜，又区别于现炒菜，如果暂时想不出名字就暂且叫他西贝菜好了,2026-01-26T21:57:40+08:00,479,5,prepared_food_authenticity,industry,neutral,neutral,rational_argument,low_risk_discussion,1,0.9,false,建议重新定义西贝此类菜品，理性建设性意见。,valid
S0459,top_replied,bilibili_comment:274575775665,bilibili_video:115194328127778,罗永浩手撕西贝近40分钟超长精华版，逻辑清晰，层层递进，格局拉满，对西贝来说招招致命。很有意思。,comment,bilibili:1336334383,麦闪电昆,少见多怪，711便利店不就这样吗,2025-09-13T22:41:57+08:00,0,12,prepared_food_authenticity,consumers,question,negative,simple_attitude;insult_attack,low_risk_discussion,2,0.8,false,反驳少见多怪，轻微攻击性,valid
S1035,random,bilibili_comment:276145710000,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,bilibili:189503130,收藏家R,一岁的顾客吃上两岁的西兰花。。。,2025-09-15T18:07:58+08:00,0,0,food_safety_child_meal,xibei,question,sarcastic,sarcasm;meme,low_risk_discussion,2,0.9,false,以夸张对比讽刺西贝儿童餐食材陈旧,valid
S0252,top_liked,bilibili_comment:287634777889,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,reply,bilibili:191149363,寻魂隼,"你看完了等于白看，其实在罗永浩之前就有过对预制菜的社会大讨论，基本上谁都清楚预制菜是大环境的必然产物，也不纠结是不是预制菜。
但对于西贝定价是有意见的，虽然是罗永浩说起，但明显是被相当一部分消费者所认同的。罗永浩只是让大家重新审视了这个问题。
个人认为西贝可以考虑一定程度降价，这才是真真诚。",2026-01-26T20:10:40+08:00,388,7,price_value,xibei,question,neutral,rational_argument;echoing,low_risk_discussion,2,0.9,false,理性分析西贝定价问题，建议降价,valid
S0596,source_stratified,bilibili_comment:274786931185,bilibili_video:115207565220229,罗永浩和西贝吵架，华与华先道歉！,reply,bilibili:326959589,Hinazuki_Kayo,问就是不容易。这不是创大运以后的固定台词吗？,2025-09-16T08:10:42+08:00,2,0,brand_pr_crisis,xibei,question,sarcastic,sarcasm;echoing,low_risk_discussion,2,0.8,false,讽刺西贝常用说辞,valid
S1133,random,bilibili_comment:274690053457,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,bilibili:160161686,Erichoney,因为不需要，西门子设计思路和国内不一样,2025-09-15T01:07:05+08:00,1,0,meme_offtopic,unclear,neutral,neutral,information_claim,low_risk_discussion,1,0.8,false,讨论西门子设计，偏离西贝主题,valid
S1493,random,bilibili_comment:289934328321,bilibili_video:116034530973184,老罗正带着货呢，助理告诉他，西贝老板又抽了！老罗说真是没救了,reply,bilibili:17512576,醉卧灬沙场,大家谁还记得老罗当初只是想告诉大家他解除限高了[笑哭],2026-02-15T12:57:32+08:00,19,1,luoyonghao_persona,luoyonghao,neutral,neutral,sarcasm;simple_attitude,low_risk_discussion,2,0.8,false,调侃老罗事件反转，用笑哭表情，略带反讽。,valid
S1157,random,bilibili_comment:276245004848,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:306945324,交州节度使,回复 @呦呦呦三 :15个小时怕不是把吃饭去夜总会这种算了进去[doge_金箍]反正只要不在家就算工作[OK],2025-09-16T19:34:05+08:00,1,0,meme_offtopic,unclear,unclear,sarcastic,meme;sarcasm,low_risk_discussion,1,0.7,false,调侃工作时间计算，带doge表情,valid
S1380,random,bilibili_comment:275909322224,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,reply,bilibili:699425002,秋名楓,笑死了 你是懂老罗的,2025-09-13T12:14:09+08:00,13,0,luoyonghao_persona,luoyonghao,support,positive,echoing;simple_attitude,low_risk_discussion,1,0.9,false,支持罗永浩，表达欣赏,valid
S0133,top_liked,bilibili_comment:274738213953,bilibili_video:115207514947699,9月16事态升级【罗永浩VS西贝】大卫哥双开巅峰赛！,comment,bilibili:3546911384538061,bili_3546911384538061,"罗永浩：给我来几个预制菜！

贾国龙：你好！我这有  前年/去年/今年 制作的菜，没有预制菜！",2025-09-15T17:26:19+08:00,723,10,prepared_food_authenticity,xibei,question,sarcastic,sarcasm;echoing,low_risk_discussion,3,0.9,false,用对话形式讽刺西贝旧菜当预制菜卖,valid
S0896,random,bilibili_comment:274905580545,bilibili_video:115207565220229,罗永浩和西贝吵架，华与华先道歉！,reply,bilibili:4582552,阳燧_EGX,名号倒是不小，只不过是花名[doge],2025-09-17T13:05:53+08:00,0,0,meme_offtopic,unclear,neutral,sarcastic,meme;sarcasm,low_risk_discussion,1,0.8,false,玩梗调侃'名号'和'花名'，偏离主题。,valid
S0269,top_liked,bilibili_comment:275976368000,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,bilibili:415386941,一人天上飞,贾国龙对预制菜的理解是：把包装打开直接吃就是预制菜。把包装打开加热后摆盘再吃，则不是预制菜。[doge],2025-09-13T23:35:19+08:00,356,6,brand_pr_crisis,xibei,question,sarcastic,sarcasm;meme,low_risk_discussion,2,0.9,false,讽刺贾国龙对预制菜的双标定义。,valid
S0151,top_liked,bilibili_comment:275951003312,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,bilibili:1467643346,橘柚橸,冰箱的密封条容易发霉什么毛病,2025-09-13T19:35:30+08:00,639,17,other_unclear,unclear,neutral,neutral,simple_attitude,low_risk_discussion,1,0.8,false,评论偏离主题，讨论冰箱质量问题，与西贝事件无关。,valid
S0142,top_liked,bilibili_comment:274536885729,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:70545450,大大大大大豆包,说到点上了，西贝那就硬嘴硬，好不好吃是主观的，贵不贵是客观能参考出来的。,2025-09-13T16:07:56+08:00,677,0,price_value,xibei,question,negative,rational_argument,low_risk_discussion,3,0.9,false,理性批评西贝价格贵,valid
S1464,random,bilibili_comment:276000651472,bilibili_video:115196995570707,罗永浩炮轰西贝预制菜？到底谁输谁赢？,reply,bilibili:70620100,长满可爱多的树,回复 @一盏风灯_ :我是江西人，现在很多网红江西菜餐厅，也都是预制菜，那种以纯粹的辣为噱头的都是不是真正的江西小炒。,2025-09-14T09:06:24+08:00,0,0,prepared_food_authenticity,industry,question,disappointed,personal_experience;information_claim,low_risk_discussion,2,0.8,false,指出网红江西菜是预制菜，质疑真实性,valid
S0278,top_liked,bilibili_comment:275924537440,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,comment,bilibili:2191532,骑木马的气球,金拱门1=1穷鬼套餐，人家预制菜一杯饮料+汉堡就卖12[笑哭]你西贝馒头21？那还能说什么,2025-09-13T14:53:59+08:00,334,10,price_value,xibei,question,disappointed,simple_attitude,low_risk_discussion,2,0.9,false,对比金拱门穷鬼套餐，吐槽西贝馒头贵,valid
